nm,6 uM,12 uM,18 uM,24 uM,30 uM,36 uM,42 uM,48 uM,54 uM,60 uM
419.21,0.033391566,0.068066265,0.110512048,0.142753012,0.178668675,0.210548193,0.265385542,0.291674699,0.310548193,0.338084337
419.58,0.030391566,0.070066265,0.102512048,0.135753012,0.180668675,0.204548193,0.260385542,0.286674699,0.311548193,0.343084337
419.94,0.040391566,0.072066265,0.102512048,0.133753012,0.176668675,0.205548193,0.261385542,0.285674699,0.301548193,0.337084337
420.3,0.034391566,0.071066265,0.106512048,0.138753012,0.177668675,0.210548193,0.264385542,0.289674699,0.297548193,0.333084337
420.67,0.037391566,0.063066265,0.105512048,0.132753012,0.177668675,0.205548193,0.267385542,0.281674699,0.305548193,0.331084337
421.03,0.034391566,0.068066265,0.104512048,0.130753012,0.177668675,0.200548193,0.259385542,0.276674699,0.293548193,0.334084337
421.39,0.030391566,0.070066265,0.106512048,0.133753012,0.174668675,0.203548193,0.252385542,0.282674699,0.297548193,0.338084337
421.76,0.028391566,0.068066265,0.098512048,0.136753012,0.169668675,0.202548193,0.258385542,0.284674699,0.306548193,0.328084337
422.12,0.034391566,0.070066265,0.100512048,0.127753012,0.175668675,0.204548193,0.254385542,0.281674699,0.296548193,0.330084337
422.48,0.031391566,0.067066265,0.102512048,0.131753012,0.167668675,0.197548193,0.254385542,0.278674699,0.296548193,0.333084337
422.85,0.026391566,0.071066265,0.103512048,0.128753012,0.172668675,0.198548193,0.249385542,0.280674699,0.297548193,0.319084337
423.21,0.032391566,0.069066265,0.100512048,0.127753012,0.171668675,0.191548193,0.245385542,0.277674699,0.294548193,0.319084337
423.57,0.035391566,0.062066265,0.101512048,0.129753012,0.161668675,0.191548193,0.255385542,0.276674699,0.294548193,0.325084337
423.93,0.035391566,0.069066265,0.103512048,0.132753012,0.173668675,0.198548193,0.243385542,0.268674699,0.290548193,0.325084337
424.3,0.030391566,0.059066265,0.099512048,0.122753012,0.166668675,0.192548193,0.247385542,0.272674699,0.288548193,0.320084337
424.66,0.033391566,0.064066265,0.100512048,0.126753012,0.166668675,0.194548193,0.245385542,0.269674699,0.287548193,0.318084337
425.02,0.035391566,0.064066265,0.100512048,0.119753012,0.165668675,0.197548193,0.238385542,0.276674699,0.282548193,0.323084337
425.38,0.028391566,0.065066265,0.105512048,0.129753012,0.169668675,0.195548193,0.243385542,0.266674699,0.287548193,0.322084337
425.75,0.034391566,0.065066265,0.094512048,0.121753012,0.166668675,0.190548193,0.240385542,0.270674699,0.286548193,0.313084337
426.11,0.033391566,0.065066265,0.101512048,0.123753012,0.164668675,0.190548193,0.240385542,0.268674699,0.280548193,0.316084337
426.47,0.028391566,0.066066265,0.098512048,0.118753012,0.161668675,0.185548193,0.243385542,0.267674699,0.282548193,0.317084337
426.84,0.029391566,0.062066265,0.093512048,0.125753012,0.166668675,0.188548193,0.244385542,0.268674699,0.283548193,0.312084337
427.2,0.030391566,0.060066265,0.101512048,0.125753012,0.162668675,0.189548193,0.241385542,0.267674699,0.281548193,0.316084337
427.56,0.026391566,0.067066265,0.093512048,0.121753012,0.163668675,0.185548193,0.246385542,0.259674699,0.285548193,0.317084337
427.92,0.033391566,0.061066265,0.094512048,0.120753012,0.161668675,0.191548193,0.240385542,0.268674699,0.282548193,0.312084337
428.29,0.029391566,0.064066265,0.097512048,0.121753012,0.162668675,0.187548193,0.229385542,0.273674699,0.286548193,0.312084337
428.65,0.024391566,0.063066265,0.095512048,0.125753012,0.164668675,0.194548193,0.241385542,0.267674699,0.283548193,0.319084337
429.01,0.032391566,0.063066265,0.094512048,0.123753012,0.162668675,0.186548193,0.243385542,0.267674699,0.283548193,0.311084337
429.37,0.034391566,0.059066265,0.101512048,0.119753012,0.163668675,0.193548193,0.236385542,0.265674699,0.279548193,0.312084337
429.74,0.026391566,0.062066265,0.094512048,0.121753012,0.159668675,0.186548193,0.242385542,0.264674699,0.287548193,0.317084337
430.1,0.028391566,0.063066265,0.092512048,0.122753012,0.162668675,0.188548193,0.240385542,0.261674699,0.283548193,0.317084337
430.46,0.027391566,0.060066265,0.097512048,0.124753012,0.166668675,0.186548193,0.247385542,0.264674699,0.281548193,0.312084337
430.82,0.026391566,0.063066265,0.095512048,0.121753012,0.163668675,0.188548193,0.241385542,0.260674699,0.282548193,0.312084337
431.18,0.027391566,0.061066265,0.097512048,0.120753012,0.166668675,0.191548193,0.239385542,0.262674699,0.287548193,0.314084337
431.55,0.028391566,0.064066265,0.095512048,0.122753012,0.164668675,0.189548193,0.239385542,0.267674699,0.285548193,0.315084337
431.91,0.028391566,0.062066265,0.095512048,0.119753012,0.163668675,0.190548193,0.239385542,0.263674699,0.282548193,0.313084337
432.27,0.031391566,0.062066265,0.099512048,0.123753012,0.164668675,0.186548193,0.238385542,0.268674699,0.282548193,0.308084337
432.63,0.027391566,0.067066265,0.097512048,0.122753012,0.165668675,0.186548193,0.240385542,0.264674699,0.281548193,0.316084337
433,0.025391566,0.065066265,0.092512048,0.122753012,0.159668675,0.189548193,0.240385542,0.263674699,0.280548193,0.310084337
433.36,0.030391566,0.064066265,0.096512048,0.120753012,0.158668675,0.189548193,0.239385542,0.260674699,0.276548193,0.316084337
433.72,0.034391566,0.066066265,0.096512048,0.123753012,0.161668675,0.190548193,0.236385542,0.268674699,0.280548193,0.314084337
434.08,0.030391566,0.066066265,0.098512048,0.120753012,0.165668675,0.188548193,0.241385542,0.263674699,0.276548193,0.316084337
434.44,0.032391566,0.062066265,0.096512048,0.118753012,0.162668675,0.192548193,0.238385542,0.262674699,0.274548193,0.305084337
434.81,0.029391566,0.064066265,0.096512048,0.118753012,0.162668675,0.187548193,0.241385542,0.267674699,0.276548193,0.307084337
435.17,0.030391566,0.065066265,0.097512048,0.119753012,0.160668675,0.190548193,0.235385542,0.262674699,0.277548193,0.307084337
435.53,0.031391566,0.062066265,0.095512048,0.120753012,0.164668675,0.188548193,0.240385542,0.261674699,0.277548193,0.306084337
435.89,0.028391566,0.062066265,0.093512048,0.121753012,0.161668675,0.185548193,0.237385542,0.257674699,0.280548193,0.307084337
436.25,0.031391566,0.066066265,0.090512048,0.124753012,0.161668675,0.187548193,0.232385542,0.262674699,0.277548193,0.309084337
436.61,0.030391566,0.065066265,0.099512048,0.121753012,0.162668675,0.190548193,0.235385542,0.265674699,0.282548193,0.309084337
436.98,0.029391566,0.061066265,0.096512048,0.120753012,0.161668675,0.182548193,0.233385542,0.264674699,0.275548193,0.303084337
437.34,0.028391566,0.059066265,0.094512048,0.118753012,0.160668675,0.184548193,0.233385542,0.254674699,0.270548193,0.306084337
437.7,0.031391566,0.061066265,0.092512048,0.115753012,0.157668675,0.185548193,0.231385542,0.255674699,0.275548193,0.302084337
438.06,0.030391566,0.061066265,0.098512048,0.116753012,0.156668675,0.184548193,0.233385542,0.255674699,0.277548193,0.298084337
438.42,0.029391566,0.062066265,0.089512048,0.117753012,0.154668675,0.178548193,0.229385542,0.255674699,0.271548193,0.299084337
438.78,0.030391566,0.060066265,0.089512048,0.116753012,0.157668675,0.182548193,0.230385542,0.252674699,0.267548193,0.297084337
439.15,0.029391566,0.061066265,0.093512048,0.117753012,0.157668675,0.177548193,0.225385542,0.251674699,0.270548193,0.296084337
439.51,0.027391566,0.063066265,0.089512048,0.114753012,0.156668675,0.178548193,0.228385542,0.247674699,0.266548193,0.296084337
439.87,0.025391566,0.058066265,0.090512048,0.111753012,0.151668675,0.173548193,0.223385542,0.250674699,0.263548193,0.294084337
440.23,0.028391566,0.060066265,0.087512048,0.112753012,0.151668675,0.175548193,0.217385542,0.242674699,0.261548193,0.293084337
440.59,0.025391566,0.057066265,0.086512048,0.109753012,0.147668675,0.171548193,0.221385542,0.246674699,0.261548193,0.287084337
440.95,0.028391566,0.057066265,0.088512048,0.107753012,0.153668675,0.170548193,0.220385542,0.240674699,0.257548193,0.284084337
441.31,0.022391566,0.056066265,0.085512048,0.108753012,0.148668675,0.171548193,0.218385542,0.239674699,0.255548193,0.283084337
441.68,0.028391566,0.059066265,0.087512048,0.110753012,0.147668675,0.167548193,0.212385542,0.239674699,0.254548193,0.280084337
442.04,0.025391566,0.056066265,0.084512048,0.106753012,0.143668675,0.166548193,0.209385542,0.232674699,0.248548193,0.277084337
442.4,0.025391566,0.054066265,0.082512048,0.109753012,0.142668675,0.163548193,0.206385542,0.231674699,0.245548193,0.272084337
442.76,0.027391566,0.055066265,0.085512048,0.105753012,0.137668675,0.160548193,0.206385542,0.229674699,0.243548193,0.269084337
443.12,0.027391566,0.054066265,0.081512048,0.106753012,0.138668675,0.160548193,0.200385542,0.227674699,0.242548193,0.268084337
443.48,0.023391566,0.053066265,0.083512048,0.104753012,0.137668675,0.159548193,0.199385542,0.219674699,0.236548193,0.261084337
443.84,0.027391566,0.054066265,0.083512048,0.098753012,0.137668675,0.158548193,0.196385542,0.220674699,0.236548193,0.260084337
444.2,0.025391566,0.053066265,0.078512048,0.096753012,0.133668675,0.155548193,0.194385542,0.221674699,0.231548193,0.257084337
444.57,0.020391566,0.051066265,0.077512048,0.097753012,0.128668675,0.150548193,0.192385542,0.217674699,0.225548193,0.253084337
444.93,0.023391566,0.049066265,0.071512048,0.099753012,0.126668675,0.150548193,0.189385542,0.212674699,0.226548193,0.252084337
445.29,0.020391566,0.052066265,0.071512048,0.095753012,0.125668675,0.149548193,0.184385542,0.206674699,0.216548193,0.248084337
445.65,0.021391566,0.047066265,0.071512048,0.093753012,0.125668675,0.147548193,0.183385542,0.205674699,0.217548193,0.240084337
446.01,0.023391566,0.045066265,0.071512048,0.089753012,0.120668675,0.143548193,0.178385542,0.200674699,0.216548193,0.239084337
446.37,0.024391566,0.043066265,0.070512048,0.088753012,0.119668675,0.140548193,0.177385542,0.201674699,0.210548193,0.235084337
446.73,0.021391566,0.047066265,0.069512048,0.084753012,0.117668675,0.137548193,0.172385542,0.199674699,0.206548193,0.231084337
447.09,0.019391566,0.043066265,0.068512048,0.082753012,0.115668675,0.135548193,0.171385542,0.193674699,0.201548193,0.226084337
447.45,0.020391566,0.043066265,0.066512048,0.084753012,0.112668675,0.136548193,0.167385542,0.191674699,0.200548193,0.225084337
447.81,0.020391566,0.044066265,0.063512048,0.083753012,0.113668675,0.127548193,0.162385542,0.188674699,0.199548193,0.219084337
448.18,0.023391566,0.043066265,0.063512048,0.079753012,0.108668675,0.130548193,0.161385542,0.181674699,0.194548193,0.216084337
448.54,0.021391566,0.043066265,0.060512048,0.081753012,0.107668675,0.124548193,0.160385542,0.179674699,0.191548193,0.211084337
448.9,0.019391566,0.041066265,0.058512048,0.081753012,0.106668675,0.122548193,0.157385542,0.176674699,0.183548193,0.206084337
449.26,0.018391566,0.043066265,0.060512048,0.076753012,0.103668675,0.120548193,0.150385542,0.172674699,0.182548193,0.206084337
449.62,0.019391566,0.038066265,0.061512048,0.075753012,0.100668675,0.118548193,0.151385542,0.167674699,0.178548193,0.201084337
449.98,0.019391566,0.037066265,0.060512048,0.071753012,0.100668675,0.116548193,0.147385542,0.165674699,0.176548193,0.200084337
450.34,0.018391566,0.038066265,0.055512048,0.074753012,0.098668675,0.116548193,0.140385542,0.162674699,0.171548193,0.193084337
450.7,0.018391566,0.035066265,0.056512048,0.069753012,0.093668675,0.111548193,0.141385542,0.158674699,0.171548193,0.191084337
451.06,0.018391566,0.034066265,0.055512048,0.066753012,0.095668675,0.111548193,0.139385542,0.160674699,0.168548193,0.188084337
451.42,0.019391566,0.033066265,0.052512048,0.067753012,0.094668675,0.108548193,0.136385542,0.155674699,0.162548193,0.182084337
451.78,0.017391566,0.031066265,0.052512048,0.065753012,0.088668675,0.107548193,0.134385542,0.152674699,0.159548193,0.184084337
452.14,0.016391566,0.033066265,0.050512048,0.064753012,0.087668675,0.102548193,0.130385542,0.147674699,0.162548193,0.176084337
452.5,0.015391566,0.033066265,0.051512048,0.062753012,0.086668675,0.101548193,0.128385542,0.148674699,0.155548193,0.174084337
452.86,0.014391566,0.032066265,0.050512048,0.061753012,0.086668675,0.101548193,0.125385542,0.143674699,0.149548193,0.172084337
453.22,0.017391566,0.031066265,0.049512048,0.060753012,0.086668675,0.098548193,0.121385542,0.142674699,0.151548193,0.166084337
453.58,0.016391566,0.030066265,0.048512048,0.062753012,0.084668675,0.096548193,0.123385542,0.138674699,0.148548193,0.164084337
453.94,0.013391566,0.030066265,0.050512048,0.057753012,0.082668675,0.096548193,0.116385542,0.137674699,0.145548193,0.161084337
454.3,0.015391566,0.030066265,0.046512048,0.057753012,0.076668675,0.093548193,0.116385542,0.137674699,0.144548193,0.159084337
454.66,0.013391566,0.030066265,0.043512048,0.059753012,0.078668675,0.093548193,0.113385542,0.133674699,0.139548193,0.160084337
455.02,0.013391566,0.031066265,0.043512048,0.056753012,0.076668675,0.089548193,0.110385542,0.131674699,0.137548193,0.156084337
455.38,0.016391566,0.031066265,0.042512048,0.057753012,0.071668675,0.089548193,0.110385542,0.129674699,0.135548193,0.154084337
455.74,0.013391566,0.028066265,0.041512048,0.055753012,0.074668675,0.087548193,0.109385542,0.125674699,0.134548193,0.148084337
456.1,0.014391566,0.026066265,0.042512048,0.053753012,0.071668675,0.086548193,0.107385542,0.128674699,0.132548193,0.147084337
456.46,0.012391566,0.026066265,0.041512048,0.054753012,0.070668675,0.085548193,0.105385542,0.122674699,0.130548193,0.144084337
456.82,0.014391566,0.026066265,0.042512048,0.050753012,0.072668675,0.080548193,0.100385542,0.121674699,0.127548193,0.144084337
457.18,0.011391566,0.026066265,0.039512048,0.051753012,0.068668675,0.082548193,0.103385542,0.116674699,0.124548193,0.140084337
457.54,0.014391566,0.028066265,0.039512048,0.050753012,0.070668675,0.085548193,0.102385542,0.118674699,0.124548193,0.140084337
457.9,0.013391566,0.023066265,0.037512048,0.050753012,0.067668675,0.080548193,0.098385542,0.116674699,0.120548193,0.140084337
458.26,0.010391566,0.024066265,0.038512048,0.047753012,0.066668675,0.078548193,0.098385542,0.115674699,0.122548193,0.135084337
458.62,0.010391566,0.024066265,0.037512048,0.047753012,0.063668675,0.078548193,0.096385542,0.112674699,0.118548193,0.132084337
458.98,0.012391566,0.024066265,0.036512048,0.048753012,0.064668675,0.073548193,0.092385542,0.107674699,0.119548193,0.131084337
459.34,0.012391566,0.023066265,0.038512048,0.046753012,0.061668675,0.072548193,0.093385542,0.108674699,0.113548193,0.128084337
459.7,0.011391566,0.022066265,0.037512048,0.045753012,0.062668675,0.074548193,0.092385542,0.107674699,0.114548193,0.128084337
460.06,0.010391566,0.025066265,0.032512048,0.044753012,0.063668675,0.074548193,0.087385542,0.109674699,0.111548193,0.127084337
460.42,0.012391566,0.021066265,0.037512048,0.044753012,0.062668675,0.074548193,0.091385542,0.108674699,0.110548193,0.127084337
460.78,0.010391566,0.023066265,0.032512048,0.043753012,0.059668675,0.071548193,0.089385542,0.103674699,0.109548193,0.123084337
461.14,0.013391566,0.023066265,0.031512048,0.042753012,0.059668675,0.070548193,0.086385542,0.104674699,0.107548193,0.122084337
461.5,0.011391566,0.021066265,0.032512048,0.041753012,0.057668675,0.068548193,0.084385542,0.102674699,0.106548193,0.117084337
461.86,0.011391566,0.024066265,0.032512048,0.042753012,0.058668675,0.067548193,0.083385542,0.099674699,0.104548193,0.119084337
462.22,0.012391566,0.022066265,0.033512048,0.037753012,0.058668675,0.069548193,0.084385542,0.100674699,0.102548193,0.118084337
462.58,0.011391566,0.022066265,0.031512048,0.039753012,0.055668675,0.065548193,0.084385542,0.098674699,0.102548193,0.114084337
462.94,0.010391566,0.021066265,0.031512048,0.041753012,0.055668675,0.064548193,0.082385542,0.096674699,0.102548193,0.115084337
463.3,0.009391566,0.021066265,0.031512048,0.040753012,0.057668675,0.063548193,0.079385542,0.092674699,0.096548193,0.112084337
463.66,0.010391566,0.018066265,0.032512048,0.038753012,0.055668675,0.064548193,0.079385542,0.092674699,0.098548193,0.110084337
464.02,0.009391566,0.019066265,0.033512048,0.037753012,0.052668675,0.065548193,0.077385542,0.093674699,0.096548193,0.107084337
464.38,0.009391566,0.018066265,0.029512048,0.036753012,0.053668675,0.062548193,0.077385542,0.091674699,0.098548193,0.106084337
464.74,0.009391566,0.018066265,0.030512048,0.036753012,0.051668675,0.063548193,0.076385542,0.089674699,0.095548193,0.106084337
465.1,0.010391566,0.019066265,0.031512048,0.035753012,0.053668675,0.062548193,0.075385542,0.091674699,0.093548193,0.103084337
465.46,0.008391566,0.020066265,0.027512048,0.038753012,0.050668675,0.060548193,0.074385542,0.088674699,0.092548193,0.103084337
465.81,0.009391566,0.021066265,0.030512048,0.035753012,0.051668675,0.058548193,0.073385542,0.088674699,0.093548193,0.103084337
466.17,0.009391566,0.017066265,0.029512048,0.035753012,0.050668675,0.060548193,0.070385542,0.087674699,0.091548193,0.101084337
466.53,0.006391566,0.020066265,0.027512048,0.035753012,0.050668675,0.058548193,0.072385542,0.085674699,0.087548193,0.098084337
466.89,0.009391566,0.020066265,0.027512048,0.036753012,0.048668675,0.057548193,0.072385542,0.085674699,0.087548193,0.101084337
467.25,0.008391566,0.018066265,0.026512048,0.034753012,0.049668675,0.060548193,0.070385542,0.083674699,0.087548193,0.098084337
467.61,0.009391566,0.017066265,0.026512048,0.035753012,0.047668675,0.056548193,0.067385542,0.083674699,0.087548193,0.097084337
467.97,0.009391566,0.016066265,0.025512048,0.035753012,0.047668675,0.056548193,0.068385542,0.080674699,0.085548193,0.094084337
